LotID,Titel,Beschreibung,Auktionsdatum,Detail-Link,Bild-Link
2362984,"Macho & Chlapovič - Auction 33 eLive, Lot 470","Moravia / Lower Austria, Celts Obol (2nd half of 3rd century BC). Roseldorf / Němčice I type. Mähren / Niederösterreich, Kelten Obol (2. Hälfte des 3. Jh. v. Chr.). Typ Roseldorf / Němčice I Morava / Dolní Rakousko, Kelti Obol (2. polovina 3. stol. př. Kr.). Typ Roseldorf / Němčice I 0,56 g, 9-10 mm, Kostur – Gášpár 64, F / F Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362984&AucID=5802&Lot=470,https://media.coinarchives.com/7bd4601c62d8fdae10835eb36d1d9acc/img/macho/033/image00470.jpg
2362985,"Macho & Chlapovič - Auction 33 eLive, Lot 471","Moravia / Lower Austria, Celts Obol (2nd half of 3rd century BC). Roseldorf / Němčice I type. Mähren / Niederösterreich, Kelten Obol (2. Hälfte des 3. Jh. v. Chr.). Typ Roseldorf / Němčice I Morava / Dolní Rakousko, Kelti Obol (2. polovina 3. stol. př. Kr.). Typ Roseldorf / Němčice I 0,86 g, 9-10 mm, Kostur – Gášpár 64 var., good VF / good VF Starting price: 30 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362985&AucID=5802&Lot=471,https://media.coinarchives.com/5ac4fcc4dccd1ff134c0aa34f649ad08/img/macho/033/image00471.jpg
2362986,"Macho & Chlapovič - Auction 33 eLive, Lot 472","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II 0,56 g, 8-10 mm, Kostur – Gášpár 65 var., VF / about VF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362986&AucID=5802&Lot=472,https://media.coinarchives.com/29c6c0d4028e238a87b5e2f01f1f0d63/img/macho/033/image00472.jpg
2362987,"Macho & Chlapovič - Auction 33 eLive, Lot 473","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II 0,65 g, 9 mm, Kostur – Gášpár 65 var., about EF / about EF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362987&AucID=5802&Lot=473,https://media.coinarchives.com/d3cc7b039586f7f5a323cc731c308f2b/img/macho/033/image00473.jpg
2362988,"Macho & Chlapovič - Auction 33 eLive, Lot 474","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Flan defect. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Schrötlingsfehler. Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II Chyba střížku. 0,81 g, 8-9 mm, Kostur – Gášpár 65 var., good VF / good VF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362988&AucID=5802&Lot=474,https://media.coinarchives.com/2c60a850b31d60bd98f68a90be75a8f9/img/macho/033/image00474.jpg
2362989,"Macho & Chlapovič - Auction 33 eLive, Lot 475","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II 0,67 g, 9 mm, Kostur – Gášpár 65 var., VF / about VF Starting price: 2 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362989&AucID=5802&Lot=475,https://media.coinarchives.com/ddf88acc53bec21a819b520dface018d/img/macho/033/image00475.jpg
2362990,"Macho & Chlapovič - Auction 33 eLive, Lot 476","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II ,64 g, 9 mm, Kostur – Gášpár 65 var., about VF / about VF Starting price: 2 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362990&AucID=5802&Lot=476,https://media.coinarchives.com/6b6d4f930ae3408f9ddae572028cb1fb/img/macho/033/image00476.jpg
2362991,"Macho & Chlapovič - Auction 33 eLive, Lot 477","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II 0,78 g, 8-9 mm, Kostur – Gášpár 65 var., about VF / about VF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362991&AucID=5802&Lot=477,https://media.coinarchives.com/1ca484268e8eed372287e81559432ff9/img/macho/033/image00477.jpg
2362992,"Macho & Chlapovič - Auction 33 eLive, Lot 478","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II 0,72 g, 8-9 mm, Kostur – Gášpár 65 var., good VF / good VF Starting price: 20 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362992&AucID=5802&Lot=478,https://media.coinarchives.com/e85816794c4dfda3a9298ba270990cfb/img/macho/033/image00478.jpg
2362993,"Macho & Chlapovič - Auction 33 eLive, Lot 479","Moravia / Lower Austria, Celts Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II Morava / Dolní Rakousko, Kelti Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II 0,7 g, 8 mm, Kostur – Gášpár 65 var., VF / about VF Starting price: 2 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2362993&AucID=5802&Lot=479,https://media.coinarchives.com/807347e70c34becf054112796f105ab9/img/macho/033/image00479.jpg
2363006,"Macho & Chlapovič - Auction 33 eLive, Lot 492","Southwestern Slovakia (Bratislava), Celts Obol (70–40 BC). Karlstein type. Südwestslowakei (Pressburg), Kelten Obol (70–40 v. Chr.). Typ Karlstein Jihozápadní Slovensko, bratislavské oppidum, Kelti Obol (70–40 př. Kr.). Typ Karlstein 0,36 g, 8-9 mm, Kostur – Gášpár 167.2 (tento kus / this piece), EF / about UNC Starting price: 30 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363006&AucID=5802&Lot=492,https://media.coinarchives.com/d34977de14a0bce67c2d20fbd58baf3c/img/macho/033/image00492.jpg
2363024,"Macho & Chlapovič - Auction 33 eLive, Lot 510","Noricum, Celts Obol Norikum, Kelten Obol Norikum, Kelti Obol 0,57 g, 7-8 mm, Paulsen 655–657, about EF / about EF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363024&AucID=5802&Lot=510,https://media.coinarchives.com/c73488e4e7efe01300a3d1344b413a6b/img/macho/033/image00510.jpg
2363025,"Macho & Chlapovič - Auction 33 eLive, Lot 511","Noricum, Celts Obol Norikum, Kelten Obol Norikum, Kelti Obol 0,68 g, 8 mm, Paulsen 655–657, VF / VF Starting price: 10 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363025&AucID=5802&Lot=511,https://media.coinarchives.com/e31e450a8dad6ba5e70d4459d61e8f8d/img/macho/033/image00511.jpg
2363026,"Macho & Chlapovič - Auction 33 eLive, Lot 512","Southern Germany, Celts Obol. Stachelhaare type. Süd-Deutschland, Kelten Obol. Typ Stachelhaare Jižní Německo, Kelti Obol. Typ Stachelhaare 0,42 g, 9 mm, VF / about VF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363026&AucID=5802&Lot=512,https://media.coinarchives.com/f250df2c52bfe0e197e12fa576947de1/img/macho/033/image00512.jpg
2363027,"Macho & Chlapovič - Auction 33 eLive, Lot 513","Southern Germany, Celts Obol. Stachelhaare type (?). Broken off. Süd-Deutschland, Kelten Obol. Typ Stachelhaare (?) Abgespaltet. Jižní Německo, Kelti Obol. Typ Stachelhaare (?) Olámaný. 0,36 g, 8-9 mm, about VF / VF Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363027&AucID=5802&Lot=513,https://media.coinarchives.com/3b3c94fdcc6f58404472484d6d4e234c/img/macho/033/image00513.jpg
2363028,"Macho & Chlapovič - Auction 33 eLive, Lot 514","Southern Germany, Celts Obol. Stachelhaare type. Broken off. Süd-Deutschland, Kelten Obol. Typ Stachelhaare Abgespaltet. Jižní Německo, Kelti Obol. Typ Stachelhaare Olámaný. 0,39 g, 8 mm, VF / VF Starting price: 2 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363028&AucID=5802&Lot=514,https://media.coinarchives.com/8e952f75cb4804504a89aa3699e38bd8/img/macho/033/image00514.jpg
2363029,"Macho & Chlapovič - Auction 33 eLive, Lot 515","Southern Germany, Celts Obol. Manching type. Süd-Deutschland, Kelten Obol. Typ Manching Jižní Německo, Kelti Obol. Typ Manching 0,41 g, 10 mm, F / F Starting price: 3 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363029&AucID=5802&Lot=515,https://media.coinarchives.com/b6f80d6c5306d749897e12504bdcfc0b/img/macho/033/image00515.jpg
2363030,"Macho & Chlapovič - Auction 33 eLive, Lot 516","Southern Germany, Celts Obol. Manching type. Süd-Deutschland, Kelten Obol. Typ Manching Jižní Německo, Kelti Obol. Typ Manching 0,37 g, 8-9 mm, about VF / F Starting price: 5 EUR...",28 Apr 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2363030&AucID=5802&Lot=516,https://media.coinarchives.com/0a52a2b919c9397f6969e0a9fdb6e795/img/macho/033/image00516.jpg
2427684,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2016","KELTEN, SÜDDEUTSCHLAND 1/4 Quinar. Typ Dühren. Stilisierter Kopf mit Punktauge r. Rs: Kreuz, in den Winkeln alternieren 3 Kreise bzw. Winkel. Slg. Flesche 360 Kellner, Manching 1012 var. 0.44g, Schöne Tönung. ss-vz FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Estimate: 150 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427684&AucID=6016&Lot=2016,https://media.coinarchives.com/7b77775583fa8a8e83227af025eb9c22/img/hirsch/392/image02016.jpg
2427685,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2017","KELTEN, SÜDDEUTSCHLAND 1/4 Quinar. Typ mit Stachelhaaren a. Stilisierter Kopf mit Stachelhaaren und Punkten l. Rs: Pferd l., darüber Punkte. Slg. Flesche 395 Kellner, Manching 989/992. 0.43g, Schöne Tönung. Vs. min. Kratzer. vz-ss FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Estimate: 150 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427685&AucID=6016&Lot=2017,https://media.coinarchives.com/725680a31b1d7e819f6d38e21a89d5c5/img/hirsch/392/image02017.jpg
2427686,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2018","KELTEN, SÜDDEUTSCHLAND 1/4 Quinar. Typ mit Stachelhaaren a. Stilisierter Kopf mit Stachelhaaren und Punkten l. Rs: Pferd l., darüber Kreuz. Slg. Flesche 396 var. Kellner, Manching 753. 0.45g, Schöne Tönung. Hohes Relief. vz FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Estimate: 250 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427686&AucID=6016&Lot=2018,https://media.coinarchives.com/b2c85ee094c0ee847454935579f792ef/img/hirsch/392/image02018.jpg
2427687,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2019","KELTEN, SÜDDEUTSCHLAND 1/4 Quinar. Typ Pollanten. Stilisierter Kopf l. Rs: Pferd r. Slg. Flesche - Kellner, Manching vgl. 975 ff. 0.41g, s-ss FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Estimate: 150 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427687&AucID=6016&Lot=2019,https://media.coinarchives.com/9f8662dc2019fb9264d5fdb1434d7aae/img/hirsch/392/image02019.jpg
2427688,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2020","KELTEN, SÜDDEUTSCHLAND 1/8 Quinar. Typ Manching 2. Stilisierter Kopf mit Stachelhaaren l. Rs: Stilisiertes Pferd l., darüber Punktkreuz. Slg. Flesche vgl. 394. Kellner, Manching vgl. 678. 0.26g, Rs. Doppelschlag. ss-s FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Estimate: 150 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427688&AucID=6016&Lot=2020,https://media.coinarchives.com/55f3d586798b63e39f9faf13ed080481/img/hirsch/392/image02020.jpg
2427689,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2021","KELTEN, BOIER. 1/4 Quinar. Unklarer Typ. Konvex mit unklarer flauer Darstellung. Rs: Pferd l. Slg. Flesche 445. 0.44g, Schöne Tönung. ss-s FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Estimate: 150 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427689&AucID=6016&Lot=2021,https://media.coinarchives.com/452643399b636869c78a2f91a041aa5f/img/hirsch/392/image02021.jpg
2427690,"Gerhard Hirsch Nachfolger - Auction 392, Lot 2022","KELTEN, BOIER. 1/8 Quinar. Unklarer Typ. Konvex mit unklarer flauer Darstellung. Rs: Pferd l. Slg. Flesche vgl. 445. 0.21g, Schöne Tönung. ss-s FO: Stöffling am Chiemsee 1989-1995. Ex Sammlung Werner Hirt. Gemeldet bei der Archäologischen Staatssammlung in München. Estimate: 150 EUR...",26 Sep 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2427690&AucID=6016&Lot=2022,https://media.coinarchives.com/1dd76a58e3fd7a88ccbbe1b200de710a/img/hirsch/392/image02022.jpg
2443351,"Münzen Gut-Lynt GmbH - Auction 18, Lot 8","KELTISCHE MÜNZEN. Germanien Vindeliker 1/4 Quinar ca. 1. Jahrhundert v. Chr. Oppidum ""Manching"" Typ 2 Mopf mit Schopf nach links. Rv. Pferd nach links. 9.5 mm. Kellner 342 var. 0.35 g. Sehr schön-vorzüglich / Very fine-Extremely fine. Starting price: 50 EUR...",5 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2443351&AucID=6060&Lot=8,https://media.coinarchives.com/ea60cf4f75815abdaaece6b0669e7e30/img/gutlynt/018/image00008.jpg
2444020,"Macho & Chlapovič - Auction 34, Lot 1007","Moravia, Celts. Obol (2nd century BC). Staré Hradisko type. Traces of corrosion. Rare! Mähren, Kelten. Obol (2. Jh. v. Chr.). Typ Staré Hradisko. Korrosionsspuren. Selten! Morava, Kelti. Obol (2. stol. př. Kr.). Typ Staré Hradisko. Stopy koroze. Vzácný! 0,46 g, 8-9 mm, Ag, about EF / about EF Starting price: 15 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444020&AucID=6073&Lot=1007,https://media.coinarchives.com/65f30f4cc55fb3fb67f1501af664a63e/img/macho/034/image01007.jpg
2444058,"Macho & Chlapovič - Auction 34, Lot 1045","Moravia / Lower Austria, Celts. Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten. Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II. Morava / Dolní Rakousko, Kelti. Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II. 0,68 g, 8-9 mm, Ag, Kostur – Gášpár 65 var., VF / good VF Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444058&AucID=6073&Lot=1045,https://media.coinarchives.com/b48baff70a47e82f4222c314dcf2dc4b/img/macho/034/image01045.jpg
2444059,"Macho & Chlapovič - Auction 34, Lot 1046","Moravia / Lower Austria, Celts. Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten. Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II. Morava / Dolní Rakousko, Kelti. Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II. 0,67 g, 9-10 mm, Ag, Kostur – Gášpár 65 var., VF / good VF Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444059&AucID=6073&Lot=1046,https://media.coinarchives.com/c9c160b17c48e45dddde4850479e2298/img/macho/034/image01046.jpg
2444060,"Macho & Chlapovič - Auction 34, Lot 1047","Moravia / Lower Austria, Celts. Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten. Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II. Morava / Dolní Rakousko, Kelti. Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II. 0,68 g, 8-9 mm, Ag, Kostur – Gášpár 65 var., about EF / about EF Starting price: 10 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444060&AucID=6073&Lot=1047,https://media.coinarchives.com/12af5481974f60a993a4a44af0d6289b/img/macho/034/image01047.jpg
2444062,"Macho & Chlapovič - Auction 34, Lot 1049","Moravia / Lower Austria, Celts. Obol (3rd– 2nd century BC) (6 pcs). Roseldorf / Němčice I, II type. Mähren / Niederösterreich, Kelten. Obol (3.-2. Jh. v. Chr.) (6 Stk). Typ Roseldorf / Němčice I, II. Morava / Dolní Rakousko, Kelti. Obol (3.–2. stol. př. Kr.) (6 ks). Typ Roseldorf / Němčice I, II. Ag, Kostur – Gášpár 65 var., about VF / F Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444062&AucID=6073&Lot=1049,https://media.coinarchives.com/8d96875f2e881584db3437e446b8ff9f/img/macho/034/image01049.jpg
2444063,"Macho & Chlapovič - Auction 34, Lot 1050","Moravia / Lower Austria, Celts. Obol (3rd– 2nd century BC) (5 pcs). Roseldorf / Němčice I, II type. Mähren / Niederösterreich, Kelten. Obol (3.-2. Jh. v. Chr.) (5 Stk). Typ Roseldorf / Němčice I, II. Morava / Dolní Rakousko, Kelti. Obol (3.–2. stol. př. Kr.) (5 ks). Typ Roseldorf / Němčice I, II. Ag, Kostur – Gášpár 65 var., about VF / F Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444063&AucID=6073&Lot=1050,https://media.coinarchives.com/a41a6f085e67544003da2e66e64309a2/img/macho/034/image01050.jpg
2444064,"Macho & Chlapovič - Auction 34, Lot 1051","Moravia / Lower Austria, Celts. Obol (2nd half of 3rd century BC). Horse with rosette type. Mähren / Niederösterreich, Kelten. Obol (2. Hälfte des 3. Jh. v. Chr.). Typ Pferd mit Rosette. Morava / Dolní Rakousko, Kelti. Obol (2. polovina 3. stol. př. Kr.). Typ kůň s rosetou. 1,03 g, 9-10 mm, Ag, Kostur–Gášpár 63.2, good VF / VF Starting price: 20 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444064&AucID=6073&Lot=1051,https://media.coinarchives.com/15a0e015fd0ac67e4f1c1b509120cd27/img/macho/034/image01051.jpg
2444065,"Macho & Chlapovič - Auction 34, Lot 1052","Moravia / Lower Austria, Celts. Obol (1st half of 2nd century BC) (4 pcs). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten. Obol (1. Hälfte des 2. Jh. v. Chr.) (4 Stk). Typ Roseldorf / Němčice II. Morava / Dolní Rakousko, Kelti. Obol (1. polovina 2. stol. př. Kr.) (4 ks). Typ Roseldorf / Němčice II. Ag, Kostur – Gášpár 65 var., VF / F Starting price: 15 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444065&AucID=6073&Lot=1052,https://media.coinarchives.com/964c544ded1c13dfda74648719a608e7/img/macho/034/image01052.jpg
2444066,"Macho & Chlapovič - Auction 34, Lot 1053","Moravia / Lower Austria, Celts. Obol (1st half of 2nd century BC) (2 pcs). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten. Obol (1. Hälfte des 2. Jh. v. Chr.) (2 Stk). Typ Roseldorf / Němčice II. Morava / Dolní Rakousko, Kelti. Obol (1. polovina 2. stol. př. Kr.) (2 ks). Typ Roseldorf / Němčice II. Ag, Kostur – Gášpár 65 var., about VF / about VF Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444066&AucID=6073&Lot=1053,https://media.coinarchives.com/314243372b6696ff77aaee57b46c2212/img/macho/034/image01053.jpg
2444067,"Macho & Chlapovič - Auction 34, Lot 1054","Moravia / Lower Austria, Celts. Obol (1st half of 2nd century BC). Roseldorf / Němčice II type. Mähren / Niederösterreich, Kelten. Obol (1. Hälfte des 2. Jh. v. Chr.). Typ Roseldorf / Němčice II. Morava / Dolní Rakousko, Kelti. Obol (1. polovina 2. stol. př. Kr.). Typ Roseldorf / Němčice II. 0,78 g, 9 mm, Ag, Kostur – Gášpár 65 var., about EF / about EF Starting price: 15 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444067&AucID=6073&Lot=1054,https://media.coinarchives.com/8b00bf5b09a89b1dd828d6d8fb742cdb/img/macho/034/image01054.jpg
2444068,"Macho & Chlapovič - Auction 34, Lot 1055","Southern Moravia / Lower Austria, Celts. Obol (2nd/1st century BC). Forepart of Pegasos type. Traces of corrosion. Rare! Mähren / Niederösterreich, Kelten. Obol (2./1. Jh. v. Chr.). Typ Pegasos-Protome. Korrosionsspuren. Selten! Jižní Morava / Dolní Rakousko / Záhoří, Kelti. Obol (2./1. stol. př. Kr.). Typ protoma Pegase. Stopy koroze. Vzácný! 0,38 g, 8-10 mm, Ag, Kostur – Gášpár 164.2, good VF / good VF Starting price: 20 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444068&AucID=6073&Lot=1055,https://media.coinarchives.com/a1235312138964a79c08d36da54880d5/img/macho/034/image01055.jpg
2444069,"Macho & Chlapovič - Auction 34, Lot 1056","Southern Moravia / Lower Austria, Celts. Obol (2nd/1st century BC). Forepart of Pegasos type. Rare! Mähren / Niederösterreich, Kelten. Obol (2./1. Jh. v. Chr.). Typ Pegasos-Protome. Selten! Jižní Morava / Dolní Rakousko / Záhoří, Kelti. Obol (2./1. stol. př. Kr.). Typ protoma Pegase. Vzácný! 0,38 g, 9-10 mm, Ag, Kostur – Gášpár 164 var., good VF / about EF Starting price: 30 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444069&AucID=6073&Lot=1056,https://media.coinarchives.com/4edb7f95fbda30c7364a6ba7f16bacd1/img/macho/034/image01056.jpg
2444071,"Macho & Chlapovič - Auction 34, Lot 1058","Southern Moravia / Lower Austria, Celts. Obol (2nd/1st century BC). Roseldorf III type. Rare! Mähren / Niederösterreich, Kelten. Obol (2./1. Jh. v. Chr.). Typ Roseldorf III. Selten! Jižní Morava / Dolní Rakousko / Záhoří, Kelti. Obol (2./1. stol př. Kr.). Typ Roseldorf III. Vzácný! 0,38 g, 9-10 mm, Ag, Kostur – Gášpár 163.1, about EF / about EF Starting price: 40 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444071&AucID=6073&Lot=1058,https://media.coinarchives.com/815336133d60cd042accb23b28950144/img/macho/034/image01058.jpg
2444079,"Macho & Chlapovič - Auction 34, Lot 1066","Central Europe, Celts. Obol (1st century BC). Karlstein type. Mitteleuropa, Kelten. Obol (1. Jh. v. Chr.). Typ Karlstein. Střední Evropa, Kelti. Obol (1. stol. př. Kr.). Typ Karlstein. 0,43 g, 9 mm, Ag, about EF / about EF Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444079&AucID=6073&Lot=1066,https://media.coinarchives.com/d52494b52113b44f1469e28fcd5443fb/img/macho/034/image01066.jpg
2444080,"Macho & Chlapovič - Auction 34, Lot 1067","Central Europe, Celts. Obol (1st century BC). Karlstein type. Light traces of corrosion. Mitteleuropa, Kelten. Obol (1. Jh. v. Chr.). Typ Karlstein. Kleine Korrosionsspuren. Střední Evropa, Kelti. Obol (1. stol. př. Kr.). Typ Karlstein. Drobné stopy koroze. 0,43 g, 9 mm, Ag, about EF / about EF Starting price: 10 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444080&AucID=6073&Lot=1067,https://media.coinarchives.com/30c7383420edaadf9f6706e91d68da30/img/macho/034/image01067.jpg
2444082,"Macho & Chlapovič - Auction 34, Lot 1069","Central Europe, Celts. Obol (1st century BC). Karlstein type. Mint-made crack. Light traces of corrosion. Mitteleuropa, Kelten. Obol (1. Jh. v. Chr.). Typ Karlstein. Leicht geborsten. Kleine Korrosionsspuren. Střední Evropa, Kelti. Obol (1. stol. př. Kr.). Typ Karlstein. Mírně prasklý ražbou. Drobné stopy koroze. 0,4 g, 9 mm, Ag, good VF / good VF Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444082&AucID=6073&Lot=1069,https://media.coinarchives.com/75fdbd81ed8bca9fbd9608294fa247d5/img/macho/034/image01069.jpg
2444083,"Macho & Chlapovič - Auction 34, Lot 1070","Central Europe, Celts. Obol (2 pcs). Broken off. Mitteleuropa, Kelten. Obol (2 Stk). Abgespaltet. Střední Evropa, Kelti. Obol (2 ks). Olámaný. Ag, EF / about VF Starting price: 5 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444083&AucID=6073&Lot=1070,https://media.coinarchives.com/8cb2e669222f92d26919f5025821b21f/img/macho/034/image01070.jpg
2444084,"Macho & Chlapovič - Auction 34, Lot 1071","Central Europe, Celts. Obol (1st century BC). Karlstein type. Rare in this condition. Mitteleuropa, Kelten. Obol (1. Jh. v. Chr.). Typ Karlstein. Selten in dieser Erhaltung. Střední Evropa, Kelti. Obol (1. stol. př. Kr.). Typ Karlstein. Vzácný v této zachovalosti. 0,32 g, 9 mm, Ag, EF / good EF Starting price: 30 EUR...",25 Oct 2024,https://pro.coinarchives.com/a/lotviewer.php?LotID=2444084&AucID=6073&Lot=1071,https://media.coinarchives.com/5b84d80b6e3762b3f66d888efc6c7a4e/img/macho/034/image01071.jpg
